file,engine,workload,concurrency,model,max_tokens,input_tokens,num_requests,num_successful,num_failed,total_duration_s,request_throughput_req_s,output_throughput_tok_s,e2e_latency_p50_s,e2e_latency_p95_s,e2e_latency_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_s,approx_total_output_tokens
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c1.jsonl,sglang_radix_off_fair,long,1,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,127.76163947954774,0.7513992493448537,36.81856321789783,1.330875638872385,1.3318543452769518,1.3322917238809169,0.2580020483583212,0.25875347992405295,0.259158334415406,0.02235231391225372,4704
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c2.jsonl,sglang_radix_off_fair,long,2,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,72.70151563547552,1.3204676568414722,64.70291518523213,1.5132515542209148,1.515056286007166,1.5617545392364263,0.43601693771779537,0.43885671347379684,0.4418805925175546,0.022488838291691435,4704
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c4.jsonl,sglang_radix_off_fair,long,4,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,48.44114636443555,1.9817862954308847,97.39653897753035,2.0007322607561946,2.0027304412797093,2.0787438758648897,0.6759251737967134,0.8929622825235128,0.8977775353938341,0.02998727756308377,4718
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c8.jsonl,sglang_radix_off_fair,long,8,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,34.13825604505837,2.812094439542887,137.79262753760148,2.8465950740501285,2.858729647472501,2.867439478263259,1.3135007387027144,1.7413218566216528,1.7437043787911535,0.03441683689783935,4704
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c16.jsonl,sglang_radix_off_fair,long,16,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,28.57021801173687,3.3601423678518114,166.32704720866468,4.629047696478665,4.869726514909416,8.283072848524897,1.6100222282111645,3.102190198842436,3.410130902566016,0.06229002392380625,4752
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_long_c32.jsonl,sglang_radix_off_fair,long,32,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,24.923083070665598,3.851850901744646,194.95982845392953,8.02601385395974,8.65051142545417,15.282688143197447,3.224382972344756,6.3903467752970755,6.781800261605531,0.09693400324721806,4859
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_shared_prefix_c1.jsonl,sglang_radix_off_fair,shared_prefix,1,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,262.5707673318684,0.3656157194325585,34.13175080786031,2.735125232487917,2.73666072729975,2.737717826478183,0.2587369913235307,0.2597234481945634,0.2600408152677119,0.026911364871241586,8962
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_shared_prefix_c2.jsonl,sglang_radix_off_fair,shared_prefix,2,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,140.64200589992106,0.6825841211928696,63.72207181385935,2.9288956467062235,2.9317155010066926,2.9667261188849805,0.44063302129507065,0.44973257509991527,0.45241277627646914,0.027019942133731545,8962
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_shared_prefix_c4.jsonl,sglang_radix_off_fair,shared_prefix,4,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,82.18059256672859,1.1681590142106897,110.80474982710979,3.4335075318813324,3.4369379156269133,3.438068457879126,0.8360359156504273,0.9161261590197682,0.9179976806975901,0.02896303193005198,9106
experiments/sglang_radix_off_fair_20260524_053432/raw/sglang_radix_off_fair_shared_prefix_c8.jsonl,sglang_radix_off_fair,shared_prefix,8,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,51.99109734222293,1.8464699709662913,175.16460443322933,4.329454275779426,4.377104515675455,4.397895927354694,1.3132835421711206,1.756852560210973,1.799080599937588,0.03343921289527849,9107
