file,engine,workload,concurrency,model,max_tokens,input_tokens,num_requests,num_successful,num_failed,total_duration_s,request_throughput_req_s,output_throughput_tok_s,e2e_latency_p50_s,e2e_latency_p95_s,e2e_latency_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_s,approx_total_output_tokens
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c1.jsonl,vllm_prefix_on_fair,long,1,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,139.87370726838708,0.6863334208751397,43.37484233801534,1.4484953507781029,1.454444583505392,1.493493671156464,0.03242576215416193,0.034414151683449745,0.04660807596519528,0.02285950474690279,6067
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c2.jsonl,vllm_prefix_on_fair,long,2,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,99.16851699166,0.9680491643136453,74.5397856521507,2.065415953285992,2.0699295406229794,2.0802590011619033,0.04273745883256197,0.04370500426739454,0.04536338541656729,0.026617778454939917,7392
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c4.jsonl,vllm_prefix_on_fair,long,4,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,50.46302415244281,1.9023830143432423,146.48349210442967,2.1015287349000573,2.104270998388529,2.1169669123366477,0.044248306192457676,0.04627006081864238,0.06458686636760831,0.02707068356552586,7392
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c8.jsonl,vllm_prefix_on_fair,long,8,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,24.955376777797937,3.846866382935495,288.19440652158414,2.1625654129311442,2.1801201882772148,2.1879423388279973,0.04454238433390856,0.06837021559476852,0.06875404929742217,0.026617142112380966,7192
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c16.jsonl,vllm_prefix_on_fair,long,16,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,13.101103251799941,7.3276271589425646,536.4433715942536,2.3108528228476644,2.3332189712673426,2.334750473126769,0.06433703191578388,0.08837624406442046,0.08945632390677928,0.028746514459621605,7028
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_long_c32.jsonl,vllm_prefix_on_fair,long,32,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,6.921325486153364,13.870175617669661,859.0840023194146,1.6070977039635181,2.3742110314778984,2.415722731873393,0.12634016200900078,0.13516296679154038,0.13699804404750465,0.027140406584920392,5946
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c1.jsonl,vllm_prefix_on_fair,shared_prefix,1,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,253.7324336785823,0.378351315234728,34.599439546309135,2.6398772690445185,2.650268469005823,2.666266360599547,0.03261101804673672,0.034508335404098034,0.046595558244734395,0.029111206254350874,8779
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c2.jsonl,vllm_prefix_on_fair,shared_prefix,2,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,127.95005886256695,0.7502927380683351,67.93275499260383,2.664323383010924,2.6732261017896235,2.677914283145219,0.04222854785621166,0.04323502443730831,0.0588193512521684,0.02955043808308108,8692
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c4.jsonl,vllm_prefix_on_fair,shared_prefix,4,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,65.07298643141985,1.4752665470667157,135.26350153417948,2.710008991882205,2.7188053247518837,2.7297221086919308,0.04354275483638048,0.04519961029291153,0.0680111543275416,0.029641857923330347,8802
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c8.jsonl,vllm_prefix_on_fair,shared_prefix,8,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,33.59758689254522,2.8573480680929766,257.6077867640074,2.795550146140158,2.814298770390451,2.8177051922306418,0.04693864658474922,0.07287346478551626,0.07372623244300484,0.03112037155202188,8655
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c16.jsonl,vllm_prefix_on_fair,shared_prefix,16,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,17.971253199502826,5.341864528549174,484.49598385497563,2.9839823115617037,3.0063521368429065,3.0090578210540118,0.06832051742821932,0.09819262893870473,0.0996004139073193,0.03283822918193899,8707
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_shared_prefix_c32.jsonl,vllm_prefix_on_fair,shared_prefix,32,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,9.341743206605315,10.276454605615875,925.4161465161379,3.104945349507034,3.1262440709397197,3.129498560726643,0.12135541532188654,0.1401344151236117,0.14217220824211835,0.03395269066448059,8645
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c1.jsonl,vllm_prefix_on_fair,short,1,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,258.06336103752255,0.37200166507186405,38.68817316747386,2.627927578985691,2.635317347943783,2.9329417910426687,0.028904962353408337,0.03013843484222889,0.3242239358834756,0.025223659766833436,9984
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c2.jsonl,vllm_prefix_on_fair,short,2,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,127.2478134855628,0.7544333955167875,76.95220634271232,2.650748641230166,2.6542726871557534,2.656312768254429,0.04085072781890631,0.041594387497752905,0.0423824422061443,0.02584955926763728,9792
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c4.jsonl,vllm_prefix_on_fair,short,4,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,64.1870966758579,1.4956277035678356,152.5540257639192,2.6724378131330013,2.6819403572008014,2.682610718999058,0.04103534575551748,0.04257683455944061,0.05333824027329683,0.026074750683459335,9792
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c8.jsonl,vllm_prefix_on_fair,short,8,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,32.943241488188505,2.914103034894727,298.6955610767095,2.742764306254685,2.7552552362903953,2.7674121264368297,0.04236183315515518,0.05755801824852824,0.07204946624115109,0.02661097728809172,9840
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c16.jsonl,vllm_prefix_on_fair,short,16,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,17.213394168764353,5.577052326740001,567.9298286063568,2.8619994642212987,2.8836382920853794,2.884761173184961,0.044397653080523014,0.0748385046608746,0.07548012519255279,0.027891286872164477,9776
experiments/vllm_prefix_on_fair_20260523_181929/raw/vllm_prefix_on_fair_short_c32.jsonl,vllm_prefix_on_fair,short,32,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,8.85295607149601,10.843835575903578,1086.9815598637513,2.944532224908471,2.953455257229507,2.9542941501364113,0.08345180563628674,0.0948807685635984,0.0965655954554677,0.0288221143344851,9623
