file,engine,workload,concurrency,model,max_tokens,input_tokens,num_requests,num_successful,num_failed,total_duration_s,request_throughput_req_s,output_throughput_tok_s,e2e_latency_p50_s,e2e_latency_p95_s,e2e_latency_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_s,approx_total_output_tokens
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_long_c8.jsonl,vllm_kv_pressure,long,8,Qwen/Qwen2.5-7B-Instruct,1024,3072,256,0,256,4.881681011989713,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_long_c16.jsonl,vllm_kv_pressure,long,16,Qwen/Qwen2.5-7B-Instruct,1024,3072,256,0,256,4.717206982895732,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_long_c32.jsonl,vllm_kv_pressure,long,32,Qwen/Qwen2.5-7B-Instruct,1024,3072,256,0,256,7.7877818793058395,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_long_c64.jsonl,vllm_kv_pressure,long,64,Qwen/Qwen2.5-7B-Instruct,1024,3072,256,0,256,8.614948375150561,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_long_c128.jsonl,vllm_kv_pressure,long,128,Qwen/Qwen2.5-7B-Instruct,1024,3072,256,0,256,6.5839740838855505,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_shared_prefix_c8.jsonl,vllm_kv_pressure,shared_prefix,8,Qwen/Qwen2.5-7B-Instruct,1024,128,256,0,256,6.204889273270965,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_shared_prefix_c16.jsonl,vllm_kv_pressure,shared_prefix,16,Qwen/Qwen2.5-7B-Instruct,1024,128,256,0,256,5.380504811182618,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_shared_prefix_c32.jsonl,vllm_kv_pressure,shared_prefix,32,Qwen/Qwen2.5-7B-Instruct,1024,128,256,0,256,5.7822130639106035,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_shared_prefix_c64.jsonl,vllm_kv_pressure,shared_prefix,64,Qwen/Qwen2.5-7B-Instruct,1024,128,256,0,256,4.1746608428657055,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_shared_prefix_c128.jsonl,vllm_kv_pressure,shared_prefix,128,Qwen/Qwen2.5-7B-Instruct,1024,128,256,0,256,5.035833474248648,0.0,0.0,,,,,,,,0
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_short_c8.jsonl,vllm_kv_pressure,short,8,Qwen/Qwen2.5-7B-Instruct,1024,512,256,256,0,123.13280291482806,2.079056059310834,212.06371804970507,3.7402408737689257,3.7592744110152125,7.176835632510484,0.8349972693249583,0.8418279690667987,4.290709429141134,0.030186458845870075,26112
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_short_c16.jsonl,vllm_kv_pressure,short,16,Qwen/Qwen2.5-7B-Instruct,1024,512,256,256,0,74.74860403873026,3.42481312249465,349.3309384944543,4.665109094232321,4.696309864055365,4.69797311173752,1.6211729515343904,1.6314633823931217,1.6532170109450817,0.03253245475264854,26112
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_short_c32.jsonl,vllm_kv_pressure,short,32,Qwen/Qwen2.5-7B-Instruct,1024,512,256,256,0,51.20653158798814,4.999362230970778,509.93494755901935,6.389630056917667,6.443396402522922,6.446042385604232,3.1850675521418452,3.240020578261465,3.2429018056020142,0.032674883067115704,26112
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_short_c64.jsonl,vllm_kv_pressure,short,64,Qwen/Qwen2.5-7B-Instruct,1024,512,256,256,0,46.21811608225107,5.538953590068775,565.8820007603858,10.787085950374603,11.408574028406292,17.51726137455552,6.008068016730249,6.342652350664139,6.347204065322876,0.05108032731498423,26154
experiments/vllm_kv_pressure_20260523_195528/raw/vllm_kv_pressure_short_c128.jsonl,vllm_kv_pressure,short,128,Qwen/Qwen2.5-7B-Instruct,1024,512,256,256,0,47.9129828158766,5.343019468935484,544.9879858314195,22.681943750940263,25.431524105370045,31.12515267599374,17.958799614571035,19.168472776655108,19.178193258773536,0.07036350854231035,26112
