file,engine,workload,concurrency,model,max_tokens,input_tokens,num_requests,num_successful,num_failed,total_duration_s,request_throughput_req_s,output_throughput_tok_s,e2e_latency_p50_s,e2e_latency_p95_s,e2e_latency_p99_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_s,approx_total_output_tokens
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c1.jsonl,sglang_radix_on_fair,long,1,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,174.59939309582114,0.5498300898864789,38.48810629205352,1.8164256736636162,1.817756632808596,1.8297155656851822,0.041855987161397934,0.04310912173241377,0.05402575461193858,0.02571789555280843,6720
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c2.jsonl,sglang_radix_on_fair,long,2,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,81.12069020792842,1.1834218835408445,78.30308129428589,1.7157624904066324,1.7186305057257414,1.7325991461053492,0.04170064441859722,0.04345143074169755,0.060828949045389887,0.025243261673504186,6352
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c4.jsonl,sglang_radix_on_fair,long,4,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,39.082603335380554,2.4563358580848034,151.42287091818613,1.7679735803976655,1.8068329221569002,1.8655736796557902,0.05936378799378872,0.0666619436815381,0.07946308255195618,0.025128706678390678,5918
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c8.jsonl,sglang_radix_on_fair,long,8,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,18.488895872607827,5.19230573104306,289.4169579876189,1.2173501597717404,1.9851086898706853,2.752306789625436,0.060080899856984615,0.08598703099414706,0.08682654947042465,0.024951788671094852,5351
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c16.jsonl,sglang_radix_on_fair,long,16,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,8.461389645934105,11.345654084861845,566.3372330693538,1.218091567978263,1.9504765612073243,2.0902952653355897,0.11808421555906534,0.1277102418243885,0.12959978971630334,0.024488157110345327,4792
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_long_c32.jsonl,sglang_radix_on_fair,long,32,Qwen/Qwen2.5-7B-Instruct,128,1024,96,96,0,4.0408040545880795,23.757647909454562,1116.6094517443644,1.3352807853370905,1.368042232003063,1.3701800770126282,0.2093148585408926,0.21612333739176393,0.21765183843672276,0.024674131080720817,4512
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c1.jsonl,sglang_radix_on_fair,shared_prefix,1,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,242.03806652128696,0.39663182481899767,37.155312506221314,2.5191443553194404,2.5206879158504307,2.5316910787485534,0.042406476102769375,0.043539310805499554,0.05476616621017396,0.02679356664659695,8993
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c2.jsonl,sglang_radix_on_fair,shared_prefix,2,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,120.63999370858073,0.7957560096687226,76.11074667477303,2.5129343615844846,2.5157506270334125,2.526741972565651,0.042027522809803486,0.0435790685005486,0.05876713553443551,0.02625154846801581,9182
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c4.jsonl,sglang_radix_on_fair,shared_prefix,4,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,61.37850253097713,1.5640655285056806,147.95082358708422,2.5567186353728175,2.5600739740766585,2.56095862518996,0.06079111620783806,0.06483034091070294,0.06520076133310795,0.02678674140430022,9081
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c8.jsonl,sglang_radix_on_fair,shared_prefix,8,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,31.323959263041615,3.064746675024191,294.4072274695113,2.6117778224870563,2.629891670309007,2.6306097405031323,0.08067046012729406,0.09473984781652689,0.09562937244772911,0.02679537914591869,9222
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c16.jsonl,sglang_radix_on_fair,shared_prefix,16,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,16.589995432645082,5.786620037947407,550.1508446494373,2.7640299322083592,2.7847733916714787,2.786290482990444,0.12012080382555723,0.13300067419186234,0.13342019487172366,0.028209338941440138,9127
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_shared_prefix_c32.jsonl,sglang_radix_on_fair,shared_prefix,32,Qwen/Qwen2.5-7B-Instruct,128,128,96,96,0,8.87713055498898,10.814305298917525,1038.3986067231433,2.9667079085484147,2.9736720281653106,2.9742927149869502,0.19837818574160337,0.2105877622961998,0.21257480243220925,0.029091739294758973,9218
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c1.jsonl,sglang_radix_on_fair,short,1,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,247.07873564586043,0.388540113535296,35.721406688151276,2.496631375513971,2.498154447413981,2.87895206324754,0.04227194283157587,0.04320316622033715,0.5737430339678911,0.02694861811374617,8826
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c2.jsonl,sglang_radix_on_fair,short,2,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,122.31280414387584,0.7848728567049755,72.15924826331369,2.529229744337499,2.5321630807593465,3.199810075294226,0.059202142991125584,0.060290517285466194,0.45816478170454344,0.02719383172646118,8826
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c4.jsonl,sglang_radix_on_fair,short,4,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,60.264476174488664,1.5929782534248427,139.1532878460493,2.4452570071443915,2.543921533972025,2.54747395562008,0.058957322500646114,0.060350792948156595,0.06608634740114212,0.027820009844831326,8386
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c8.jsonl,sglang_radix_on_fair,short,8,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,30.690949745476246,3.127957941873406,271.15485408615086,2.48353950958699,2.5821293722838163,2.6042456581257283,0.05872681178152561,0.07680828822776675,0.07872937098145485,0.028310990900799,8322
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c16.jsonl,sglang_radix_on_fair,short,16,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,15.523608438670635,6.1841291848650215,545.362892490284,2.417456821538508,2.658373730722815,2.7063301661983132,0.0776986125856638,0.09541988093405962,0.09637041753157974,0.02778128043181342,8466
experiments/sglang_radix_on_fair_20260524_050431/raw/sglang_radix_on_fair_short_c32.jsonl,sglang_radix_on_fair,short,32,Qwen/Qwen2.5-7B-Instruct,128,256,96,96,0,8.19066091440618,11.720665890483877,1018.965390853942,2.644568416289985,2.742064744234085,2.8424269603565335,0.11499635223299265,0.14791596913710237,0.2136507278308272,0.02976933031023753,8346
